17;102;13361;237 238 239 26 246;2003;1978;1998
17;99;13362;111 242 243;2005;1978;1998
17;37;13333;112 1 113 114;2005;1978;1998
17;99;13362;111 242 243;2007;1978;1998
17;37;13333;112 1 113 114;2007;1978;1998
18;113;13369;261 53 262 263;2003;1979;1998
18;105;13365;151 248;2004;1979;1998
18;106;13366;249 250 13 251 252 26 148;2004;1979;1998
18;111;13368;257 248 83 3 3 258 3 3 147 114;2004;1979;1998
18;112;13338;151 259 260 240 239;2006;1979;1998
18;104;13365;151 248;2008;1979;1998
18;108;13365;151 248 255;2008;1979;1998
18;107;13365;253 54 254;2008;1979;1998
18;109;13367;160 256 1;2010;1979;1998
18;110;13302;0 83;2013;1979;1998
18;109;13367;160 256 1;2013;1979;1998
18;103;13364;247;2013;1979;1998
19;40;13311;117 13 118 26 119 120;2002;1980;1998
19;115;13370;265 266;2002;1980;1998
19;117;13371;267 272;2003;1980;1998
19;116;13371;267 3 3 268 3 3 269 270 26 271;2003;1980;1998
19;124;13374;16 280 281 151;2005;1980;1998
19;131;13341;292 293;2005;1980;1998
19;138;13379;307 308 309 310 311;2005;1980;1998
19;122;13310;141 26 276 277;2006;1980;1998
19;125;13310;35 282 271;2006;1980;1998
19;136;13348;303 304;2007;1980;1998
19;123;13373;278 279 1;2008;1980;1998
19;128;13375;285 286 3 3 287 94;2008;1980;1998
19;129;13325;288 289 79 290 291;2008;1980;1998
19;132;13376;294 295;2008;1980;1998
19;133;13377;296 297;2008;1980;1998
19;134;13378;298 299 300;2008;1980;1998
19;135;13378;301 302;2008;1980;1998
19;137;13379;305 306;2008;1980;1998
19;118;13310;141 26 271 134;2009;1980;1998
19;127;13372;273 147 148;2009;1980;1998
19;139;13372;273 147 312;2009;1980;1998
19;126;13372;273 283 284 133 148;2009;1980;1998
19;130;13311;117 13 118;2010;1980;1998
19;121;13372;273;2011;1980;1998
19;119;13372;273 26 120 13 133 148;2011;1980;1998
22;10;13310;28 3 3 29 3 3 30 3 3 31;2011;1981;1998
23;142;13381;316;2006;1981;1998
24;146;13384;323 324;2002;1981;1998
24;144;13380;319 320 321;2009;1981;1998
24;145;13383;322 321;2014;1981;1998
26;149;13386;327;2002;1981;1998
26;152;13387;334 335 336;2002;1981;1998
26;155;13341;340 341 342;2002;1981;1998
26;150;13386;328 329 330;2003;1981;1998
26;151;13341;331 332 333 330;2003;1981;1998
26;153;13388;337 338;2003;1981;1998
26;156;13390;343 257 344 83;2004;1981;1998
26;154;13389;1 339;2010;1981;1998
26;158;13380;347 321;2010;1981;1998
28;160;13392;349 350 13 351 352 353 354;2006;1982;1998
28;163;13394;359 349 350 257 13 14;2006;1982;1998
28;161;13393;355 356;2009;1982;1998
29;165;13395;362 39 363;2006;1982;1998
29;166;13396;364 349 365;2006;1982;1998
30;168;13381;368;2007;1982;1998
30;173;13381;374 375;2007;1982;1998
30;175;13381;377 211;2007;1982;1998
30;172;13401;325 373;2009;1982;1998
30;169;13398;369 370 371;2009;1982;1998
30;174;13402;376;2010;1982;1998
30;170;13399;192 354 239 1;2013;1982;1998
30;171;13400;212 39 372;2013;1982;1998
31;194;13406;35 82 412 120 13 416;2002;1983;1998
31;187;13406;414 415 82 412 120 13 416;2002;1983;1998
31;229;13350;442 188 83 113 475;2002;1983;1998
31;226;13412;471 82 472 412;2002;1983;1998
31;217;13405;35 82 456 391;2003;1983;1998
31;186;13406;82 412 413;2003;1983;1998
31;223;13406;82 464 465 466;2003;1983;1998
31;234;13320;82 489 462;2003;1983;1998
31;201;13343;159 147 148;2004;1983;1998
31;195;13410;414 415 388 431 83;2004;1983;1998
31;198;13410;414 415 388 431 83;2004;1983;1998
31;200;13406;66 67;2004;1983;1998
31;230;13405;82 391 476 13 477;2004;1983;1998
31;185;13406;82 409 410 411;2004;1983;1998
31;179;13405;388 389 390 391 119;2005;1983;1998
31;182;13406;388 403 404 405;2005;1983;1998
31;180;13325;392 340 393 394 395 396 397;2005;1983;1998
31;211;13410;414 415 388 431 83;2005;1983;1998
31;220;13375;459 460;2005;1983;1998
31;177;13336;6 380 381;2005;1983;1998
31;193;13406;82 14 412 429 430;2005;1983;1998
31;197;13406;82 412 120 13 433;2005;1983;1998
31;196;13406;82 412 432;2005;1983;1998
31;234;13320;82 489 462;2005;1983;1998
31;213;13320;1 82 451 83;2006;1983;1998
31;218;13320;359 35 82;2006;1983;1998
31;227;13326;359 35 82;2006;1983;1998
31;216;13378;36 94 455;2006;1983;1998
31;176;13403;378 379;2006;1983;1998
31;184;13407;378 379 353 354;2006;1983;1998
31;181;13403;378 379 398 399 400 401 402;2006;1983;1998
31;203;13403;399 353;2006;1983;1998
31;212;13320;414 415 82 450 451 452;2006;1983;1998
31;202;13376;435;2006;1983;1998
31;205;13326;438 3 3 439;2006;1983;1998
31;219;13403;457 378 379 458;2006;1983;1998
31;221;13326;461 67;2006;1983;1998
31;236;13326;461 67;2006;1983;1998
31;228;13378;473 474;2006;1983;1998
31;235;13326;490 3 3 439;2006;1983;1998
31;237;13341;491 492 493;2006;1983;1998
31;183;13406;82 406 407 408;2006;1983;1998
31;209;13320;82 449 416 13 246;2006;1983;1998
31;191;13406;1 82 254 412;2007;1983;1998
31;178;13404;382 341 383 384 385 386 387 19;2007;1983;1998
31;188;13408;417 418 419 420 421 422;2007;1983;1998
31;224;13411;417 467 254 354;2007;1983;1998
31;214;13406;81 82 412 453;2007;1983;1998
31;222;13320;1 82 462 463;2009;1983;1998
31;206;13347;133 188 3 3 3 3 440 441 442 443 444;2009;1983;1998
31;207;13347;188 440 441 445 446 447 448;2009;1983;1998
31;225;13347;468 469 133 462 441 470 13 430;2009;1983;1998
31;238;13320;494 82 462 235;2009;1983;1998
31;190;13320;82 423 424 425;2009;1983;1998
31;215;13320;82 454 434;2009;1983;1998
31;232;13320;82 482 462;2009;1983;1998
31;231;13413;35 188 478 479 480 481;2010;1983;1998
31;208;13326;364 436 82;2010;1983;1998
31;192;13409;426 427 428;2010;1983;1998
31;233;13347;483 484 485 486 487 488 462;2010;1983;1998
31;189;13326;81 35 82;2010;1983;1998
31;210;13406;82 412 429;2010;1983;1998
31;215;13320;82 454 434;2010;1983;1998
31;221;13326;461 67;2011;1983;1998
31;210;13406;82 412 429;2011;1983;1998
31;204;13347;364 436 188 437;2013;1983;1998
31;182;13406;388 403 404 405;2014;1983;1998
32;239;13315;495 496;2005;1983;1998
32;241;13315;499 49;2005;1983;1998
33;246;13372;273;2002;1984;1998
33;243;13311;274 275 500 501 502;2002;1984;1998
33;244;13414;503 504 505;2003;1984;1998
33;242;13378;36 94 455;2006;1984;1998
34;248;13416;522 523;2004;1985;1998
34;249;13417;524 525;2004;1985;1998
34;250;13417;524 525 526;2004;1985;1998
34;251;13416;527 522 528 529;2004;1985;1998
36;254;13418;532 533;2004;1986;1998
38;261;13421;542 543;2005;1987;1998
38;263;13422;537 290 536;2011;1987;1998
38;258;13422;537 436;2011;1987;1998
38;256;13420;537 538 239;2011;1987;1998
38;257;13421;539;2011;1987;1998
38;259;13423;540;2011;1987;1998
38;260;13424;541 54;2011;1987;1998
39;264;13425;545 546 12;2008;1985;1998
39;265;13426;547 165 13 545 546 12;2008;1985;1998
40;267;13428;191 525 552 553 393 281;2004;1986;1998
40;268;13429;525 554;2004;1986;1998
40;267;13428;191 525 552 553 393 281;2005;1986;1998
40;268;13429;525 554;2005;1986;1998
40;255;13419;534 535 536;2006;1986;1998
40;269;13430;555 185 556 557;2006;1986;1998
41;274;13433;561 17 412;2002;1986;1998
41;273;13336;121 122;2011;1986;1998
41;271;13432;559 560 12;2011;1986;1998
41;275;13434;561 563 564 259 565;2013;1986;1998
41;272;13432;561 71 562;2013;1986;1998
42;279;13307;15 26 27 13 389 148;2006;1986;1998
42;278;13363;344 567;2008;1986;1998
43;294;13438;592 20;2002;1986;1998
43;297;13439;595 596 597;2003;1986;1998
43;298;13440;598 599;2004;1986;1998
43;284;13326;35 82 115 83;2006;1986;1998
43;286;13356;578;2006;1986;1998
43;288;13326;581 3 3 82 147 582;2006;1986;1998
43;293;13437;590 591;2006;1986;1998
43;297;13439;595 596 597;2006;1986;1998
43;280;13435;568 569;2009;1986;1998
43;289;13436;570 356;2009;1986;1998
43;281;13436;570 571 234 235 236;2009;1986;1998
43;282;13436;570 571 572;2009;1986;1998
43;285;13436;576 571 570 577;2009;1986;1998
43;287;13436;579 95 580;2009;1986;1998
43;290;13436;583 584 64;2009;1986;1998
43;291;13436;585 586 587 588 95 580;2009;1986;1998
43;292;13436;589 570 571 580;2009;1986;1998
43;296;13435;594;2009;1986;1998
43;289;13436;570 356;2010;1986;1998
43;281;13436;570 571 234 235 236;2010;1986;1998
43;285;13436;576 571 570 577;2010;1986;1998
43;283;13349;573 574 575 391;2013;1986;1998
44;300;13380;600 601;2003;1986;1998
44;299;13380;600 601 602;2003;1986;1998
45;302;13356;603 321;2003;1986;1998
45;303;13341;604 605 606;2006;1986;1998
45;304;13381;607;2008;1986;1998
45;305;13441;608 609 349;2008;1986;1998
45;306;13356;578;2010;1986;1998
48;275;13434;561 563 564 259 565;2002;1986;1998
49;313;13435;625 626 627;2002;1988;1998
49;315;13443;630 631 165 632;2002;1988;1998
49;318;13414;640 641;2002;1988;1998
49;316;13327;633 634 635 636;2003;1988;1998
49;311;13385;614 3 3 615 3 3 616 3 3 617;2006;1988;1998
49;314;13385;614 3 3 615 3 3 628 3 3 629;2006;1988;1998
49;312;13391;153 3 3 618 3 3 619 3 3 620 3 3 621 3 3 622 3 3 623 3 3 624;2007;1988;1998
50;332;13455;661 354;2002;1989;1998
50;329;13452;349 654 657 658;2003;1989;1998
50;331;13454;643 660;2003;1989;1998
50;334;13452;654 20;2003;1989;1998
50;327;13450;654 655;2003;1989;1998
50;324;13448;12 505;2006;1989;1998
50;319;13444;642 643 393 644;2006;1989;1998
50;320;13445;645 646 647 13 648;2006;1989;1998
50;322;13444;647 13 349 191;2006;1989;1998
50;321;13446;649 650 192;2006;1989;1998
50;324;13448;12 505;2008;1989;1998
50;333;13438;592 20;2008;1989;1998
50;320;13445;645 646 647 13 648;2008;1989;1998
50;328;13451;656 192;2008;1989;1998
50;330;13453;659 536;2008;1989;1998
50;323;13447;651 61;2009;1989;1998
50;326;13449;651 61 1;2009;1989;1998
51;339;13457;50 577 672 673;2005;1989;1998
51;342;13336;372 678;2008;1989;1998
51;335;13336;662 307 663;2008;1989;1998
51;336;13336;664 665 666 667;2008;1989;1998
51;338;13336;670 671;2008;1989;1998
51;340;13336;674 675 676;2008;1989;1998
51;323;13447;651 61;2009;1989;1998
51;326;13449;651 61 1;2009;1989;1998
51;337;13456;668 669;2009;1989;1998
51;341;13458;677;2009;1989;1998
52;344;13448;12 505;2002;1989;1998
52;347;13336;683 684;2002;1989;1998
52;348;13381;685 686;2002;1989;1998
52;350;13336;688 689;2002;1989;1998
52;351;13414;690 691;2003;1989;1998
52;349;13336;687;2004;1989;1998
52;346;13336;683 684;2009;1989;1998
52;353;13336;695;2009;1989;1998
52;352;13336;692 693 694;2010;1989;1998
52;345;13336;680 681 682;2013;1989;1998
53;354;13414;696 641;2002;1989;1998
53;355;13414;697 13 698 699 700;2002;1989;1998
53;356;13460;701 702;2002;1989;1998
53;354;13414;696 641;2009;1989;1998
53;355;13414;697 13 698 699 700;2009;1989;1998
53;356;13460;701 702;2009;1989;1998
54;360;13461;710;2002;1977;1998
54;359;13336;708 709 666 493;2006;1977;1998
54;361;13336;711 709;2006;1977;1998
54;362;13381;712;2006;1977;1998
55;368;13464;259 719 1;2002;1977;1998
55;383;13473;349 740;2002;1977;1998
55;375;13314;726 349;2002;1977;1998
55;378;13469;728 729 730;2002;1977;1998
55;369;13465;8 720;2002;1977;1998
55;370;13466;111 321 13 281 151;2003;1977;1998
55;376;13466;111 321 54;2003;1977;1998
55;385;13368;257 248 743 270;2003;1977;1998
55;386;13343;265 3 3 11 159;2003;1977;1998
55;380;13471;732 3 3 733 233 234 235 236;2003;1977;1998
55;389;13474;745 746;2003;1977;1998
55;377;13468;349 727 13 22 352 353 354;2004;1977;1998
55;382;13472;736 737 738 739;2004;1977;1998
55;391;13475;749 750 751 752 753 754 755 343 354;2004;1977;1998
55;37;13333;112 1 113 114;2006;1977;1998
55;371;13336;364 721;2006;1977;1998
55;373;13467;724 725;2006;1977;1998
55;384;13336;741 742;2006;1977;1998
55;387;13376;435;2008;1977;1998
55;366;13463;718 53;2008;1977;1998
55;372;13341;722 723;2008;1977;1998
55;379;13470;731;2008;1977;1998
55;388;13341;744;2008;1977;1998
55;390;13378;747 13 748;2008;1977;1998
55;392;13376;756;2008;1977;1998
55;374;13302;0 147 114;2010;1977;1998
55;367;13302;0 147 148 13 26 27;2010;1977;1998
55;365;13302;0 716 717;2010;1977;1998
55;364;13302;0 83 147 114;2010;1977;1998
55;37;13333;112 1 113 114;2013;1977;1998
55;363;13462;713 714 715;2013;1977;1998
57;395;13414;760 761 762 763;2002;1977;1998
57;396;13477;764 765 766;2002;1977;1998
58;397;13366;81 249 250 167;2003;1977;1998
58;399;13479;111 321;2004;1977;1998
58;400;13366;249 250 13 768 252;2004;1977;1998
58;398;13478;767;2005;1977;1998
59;402;13366;249 250 771 772 270 13 130;2005;1977;1998
59;405;13402;778 779;2005;1977;1998
59;403;13481;77 773 13 774 775 235;2007;1977;1998
59;404;13481;776 3 3 777 235 236;2007;1977;1998
60;406;13310;534 237 780 134;2003;1977;1998
60;409;13483;786 787;2006;1977;1998
60;413;13484;704 793 6;2008;1977;1998
60;408;13482;783 784 254 785;2009;1977;1998
60;412;13482;784 17 792 280;2009;1977;1998
60;407;13381;781 782;2010;1977;1998
60;411;13319;790 259 791;2010;1977;1998
61;415;13485;795 796;2002;1977;1998
62;416;13310;141 147 148;2002;1977;1998
62;418;13486;798 12 799;2002;1977;1998
62;419;13310;141 147 148 13 269 434 83;2009;1977;1998
63;422;13427;8 803;2008;1977;1998
63;421;13381;802 6;2008;1977;1998
65;425;13488;805 806;2008;1977;1998
66;429;13490;813 814 815 816 3 3 808;2002;1977;1998
66;426;13489;807 481 808 809 810 811 110;2011;1977;1998
66;428;13489;808 12 254;2011;1977;1998
66;427;13489;808 12 775 812;2011;1977;1998
67;440;13381;832;2002;1977;1998
67;443;13381;837 838 839;2002;1977;1998
67;444;13496;571 321;2003;1977;1998
67;442;13498;835 836 3 3 336;2003;1977;1998
67;432;13382;94 818 819;2003;1977;1998
67;441;13497;833 834;2005;1977;1998
67;433;13491;820 821 822 823 107;2008;1977;1998
67;431;13471;77 755 13 817;2009;1977;1998
67;434;13492;349 824 352 13 825 354;2010;1977;1998
67;435;13493;826 525;2011;1977;1998
67;437;13324;353 571;2013;1977;1998
67;439;13496;571 1;2013;1977;1998
67;436;13494;827 13 94 828 829;2013;1977;1998
68;449;13463;718 53;2008;1977;1998
68;431;13471;77 755 13 817;2008;1977;1998
68;450;13463;848 53 13 849;2008;1977;1998
68;448;13502;50 847;2010;1977;1998
68;445;13499;840 50 841;2010;1977;1998
68;446;13500;344 3 3 842 280;2014;1977;1998
69;174;13402;376;2009;1977;1998
70;37;13333;112 1 113 114;2002;1977;1998
70;453;13435;851;2002;1977;1998
70;451;13503;850;2003;1977;1998
70;463;13503;850 867 148 83;2003;1977;1998
70;466;13504;1 11 860 17 871 275 411 13 872 873;2005;1977;1998
70;459;13504;860 17 861 862;2005;1977;1998
70;465;13505;860 17 870 151 775;2005;1977;1998
70;457;13314;857;2006;1977;1998
70;456;13366;249 250 13 768 252 856 13 26 246;2007;1977;1998
70;455;13366;249 250 768 252 853 854 855;2007;1977;1998
70;458;13366;249 250 768 252 858 859 26 271;2007;1977;1998
70;467;13504;860 874 875;2007;1977;1998
70;452;13333;112 147 148 13 26 120;2009;1977;1998
70;462;13333;112 147 148 13 26 120;2009;1977;1998
70;454;13333;112 3 3 852 3 3 26 246;2010;1977;1998
70;460;13341;863 3 3 29 3 3 195 3 3 864 3 3 865;2011;1977;1998
70;461;13338;866 127 128 129 272 797;2011;1977;1998
71;471;13381;880 881 882;2002;1977;1998
71;476;13307;15 13 135 151;2003;1977;1998
71;469;13307;15 26 246 13 878 867 148;2003;1977;1998
71;470;13314;879;2006;1977;1998
71;472;13314;879;2006;1977;1998
71;180;13325;392 340 393 394 395 396 397;2014;1977;1998
71;468;13506;876 877;2014;1977;1998
71;473;13507;883 884;2014;1977;1998
71;474;13508;885 279 101;2014;1977;1998
72;477;13509;349 872 22 888 402;2002;1977;1998
73;479;13381;890;2002;1977;1998
74;484;13512;895;2006;1977;1998
74;485;13512;896;2006;1977;1998
74;487;13381;898;2006;1977;1998
74;491;13381;898;2006;1977;1998
74;488;13381;899 900;2006;1977;1998
74;490;13381;899 900;2006;1977;1998
74;489;13336;901 839;2006;1977;1998
74;493;13382;903 904 63;2006;1977;1998
74;494;13402;905 349 906;2006;1977;1998
74;492;13336;826 902;2008;1977;1998
74;494;13402;905 349 906;2008;1977;1998
74;494;13402;905 349 906;2010;1977;1998
74;479;13381;890;2011;1977;1998
74;494;13402;905 349 906;2011;1977;1998
74;495;13514;248;2013;1977;1998
74;481;13511;892;2014;1977;1998
74;482;13455;893;2014;1977;1998
74;483;13455;894;2014;1977;1998
75;365;13302;0 716 717;2002;1977;1998
75;506;13381;921 922;2002;1977;1998
75;496;13368;257 248;2008;1977;1998
75;504;13381;917 918;2008;1977;1998
75;505;13515;353 919 920 909;2010;1977;1998
75;499;13396;39 191 912 13 909 913;2010;1977;1998
75;497;13515;907 908 909;2010;1977;1998
75;498;13381;910 911;2010;1977;1998
75;500;13515;914 909;2010;1977;1998
75;503;13517;916 505;2010;1977;1998
75;502;13302;0 83;2011;1977;1998
75;501;13516;915 151;2011;1977;1998
76;514;13521;35 934 1;2002;1977;1998
76;510;13491;710 927 928 187;2002;1977;1998
76;515;13491;935 936;2002;1977;1998
76;518;13522;938 939 13 940;2002;1977;1998
76;519;13523;941 71 83;2002;1977;1998
76;537;13530;970 71 336 971;2002;1977;1998
76;516;13402;937 88;2003;1977;1998
76;522;13525;942 943;2003;1977;1998
76;534;13525;967 330;2003;1977;1998
76;517;13500;344 254 13 867 83;2004;1977;1998
76;540;13491;710 927 928 187;2004;1977;1998
76;535;13491;710 968 969 928;2004;1977;1998
76;529;13491;954 955 956;2004;1977;1998
76;510;13491;710 927 928 187;2006;1977;1998
76;527;13527;848 949 950 949 166 205 947;2006;1977;1998
76;523;13455;894 944;2006;1977;1998
76;511;13519;929 930 931 19;2006;1977;1998
76;512;13461;932;2006;1977;1998
76;541;13531;975 976 977 978;2006;1977;1998
76;542;13531;979 976;2006;1977;1998
76;510;13491;710 927 928 187;2008;1977;1998
76;541;13531;975 976 977 978;2008;1977;1998
76;542;13531;979 976;2008;1977;1998
76;532;13468;205 960 961 962 963 964 965;2009;1977;1998
76;536;13468;205 960 961 962 963 964 965;2009;1977;1998
76;520;13468;727 56 11;2009;1977;1998
76;530;13468;727 56 957 13 958;2009;1977;1998
76;450;13463;848 53 13 849;2009;1977;1998
76;527;13527;848 949 950 949 166 205 947;2009;1977;1998
76;539;13527;848 974 12 1;2009;1977;1998
76;544;13527;848 980 981 13 982;2009;1977;1998
76;521;13524;929 13 933;2009;1977;1998
76;513;13520;933;2009;1977;1998
76;533;13529;952 638 966;2009;1977;1998
76;528;13529;952 953;2009;1977;1998
76;538;13524;972 973 13 19;2009;1977;1998
76;525;13527;160 449 947 948 848 949 950 19;2010;1977;1998
76;508;13463;718 923 924;2010;1977;1998
76;543;13527;848 949 950 77;2010;1977;1998
76;545;13527;848 983;2010;1977;1998
76;526;13528;951 304;2010;1977;1998
76;531;13528;951 950 959;2010;1977;1998
76;514;13521;35 934 1;2011;1977;1998
76;509;13518;925 926;2011;1977;1998
76;519;13523;941 71 83;2011;1977;1998
76;524;13526;945 640 946;2011;1977;1998
77;566;13540;1013 707;2002;1977;1998
77;554;13302;264;2002;1977;1998
77;565;13522;320 36;2002;1977;1998
77;456;13366;249 250 13 768 252 856 13 26 246;2003;1977;1998
77;569;13314;879;2003;1977;1998
77;557;13368;257 248 147 148 13 167;2005;1977;1998
77;547;13377;988;2005;1977;1998
77;562;13341;989 990 13 505;2005;1977;1998
77;548;13378;989 990 259 991;2005;1977;1998
77;550;13534;993 994;2006;1977;1998
77;552;13536;997 393 998;2006;1977;1998
77;556;13360;1003 1004 1005 95 580;2008;1977;1998
77;559;13537;1006 1007 834;2008;1977;1998
77;564;13349;1011 575 1012 391;2008;1977;1998
77;561;13539;791 67 1009 13 191;2008;1977;1998
77;551;13535;995 996;2008;1977;1998
77;555;13533;1001 1002;2009;1977;1998
77;568;13378;1014;2009;1977;1998
77;570;13498;1015 3 3 1016 1017;2009;1977;1998
77;553;13376;234 999 1000;2009;1977;1998
77;560;13538;81 1008 834;2009;1977;1998
77;546;13532;984 985 986 987;2009;1977;1998
77;549;13533;992 821 494;2009;1977;1998
77;558;13413;575 488 557;2012;1977;1998
77;566;13540;1013 707;2013;1977;1998
77;567;13540;1013 707;2013;1977;1998
78;572;13541;1018 53;2002;1977;1998
78;37;13333;112 1 113 114;2002;1977;1998
78;572;13541;1018 53;2013;1977;1998
78;573;13541;1018 53;2013;1977;1998
79;575;13542;1019 1020;2009;1977;1998
80;576;13543;1021 13 1022 19;2008;1975;1998
82;579;13461;1024;2003;1977;1998
82;580;13319;1025 1026;2006;1977;1998
82;581;13545;1027;2006;1977;1998
82;583;13319;1028 1029;2006;1977;1998
83;585;13381;1030 1031;2008;1977;1998
83;584;13381;899 900;2008;1977;1998
84;587;13482;1032 1033 254 134;2002;1975;1998
84;597;13307;1043 1044 1045;2003;1975;1998
84;594;13333;112 1;2003;1975;1998
84;586;13368;257 248;2005;1975;1998
84;588;13546;1034 1035 1036;2006;1975;1998
84;589;13546;1035 1036 1037;2006;1975;1998
84;591;13548;576 147;2006;1975;1998
84;592;13547;561 8;2008;1975;1998
84;590;13547;6 1038;2008;1975;1998
84;596;13550;1041 1042;2009;1975;1998
84;593;13455;894 1039;2010;1975;1998
84;598;13471;567;2014;1975;1998
85;600;13551;1047 1048 13 1049 775;2003;1975;1998
86;604;13382;1056;2006;1975;1998
86;606;13554;1060 1061 673;2008;1975;1998
86;603;13553;191 1055 13 399;2010;1975;1998
86;605;13336;1057 1058 1059;2011;1975;1998
86;608;13381;1062;2011;1975;1998
86;601;13552;1050 1051 1052;2014;1975;1998
86;607;13552;1051 54;2014;1975;1998
87;609;13555;1063 1064;2005;1975;1998
87;617;13555;1079 1080 1081;2005;1975;1998
87;622;13561;1084 1064 11;2005;1975;1998
87;613;13558;1069 1070 1071 1072 1073 1069 580;2007;1975;1998
87;614;13559;1074 1067;2007;1975;1998
